date,equal_weight_core,fixed_macro_barbell,top5_trend_equal,top5_trend_inverse_vol,top3_rotation,defensive_trend_barbell,core_plus_trend,defensive_plus_trend
2014-05-31,0.0005594342962844312,-0.015296164565285385,-0.0020142279907275013,0.0026856269757663596,-0.004642487539268401,-0.006711192722448367,-0.0063052687947595136,-0.002012782873341004
2014-06-30,0.036853015178537896,0.04495427252719246,0.03996931280298966,0.041528125263814004,0.047464280775898406,0.007449215742249188,0.04324119889550323,0.024488670503031596
2014-07-31,-0.021910442760772263,-0.028134896711068096,-0.0863382605413309,-0.07311082107211928,-0.10477250363500323,-0.014081235286107751,-0.05062285889159368,-0.04359602817911351
2014-08-31,0.008155116944117177,0.007173644508234233,0.020108143399677616,0.019984983426042453,0.0381223897087429,0.002330652004001882,0.013579313967138342,0.011157817715022167
2014-09-30,-0.06924272611464365,-0.054001998065356244,-0.07067987254863912,-0.0770882640942469,-0.09634977043578484,-0.01800070709118852,-0.06554513107980157,-0.04754448559271771
2014-10-31,0.00689033805558423,0.0026097648105731786,0.028234232847841302,0.028330654292148275,0.0274342328478413,0.00868026985435239,0.01547020955136073,0.01850546207325033
2014-11-30,-0.011911856422917574,-0.012698685516182764,-0.020313373861868267,-0.020313373861868267,-0.020313373861868267,-0.00609401215856048,-0.016506029689025516,-0.013203693010214373
2014-12-31,-0.0025603152600165192,-0.004678004084977938,0.008997561650504748,0.008997561650504748,0.008997561650504748,-0.0005955863378887425,0.0021597787827634055,0.004200987656308003
2015-01-31,0.003837001538495445,0.010661654096972051,0.014050295604512875,0.014050295604512875,0.014050295604512875,0.0007583142872843007,0.012355974850742463,0.007404304945898587
2015-02-28,-0.005402908572171948,-0.021358964462694696,-0.0024822195937547753,-0.0024822195937547753,-0.0024822195937547753,-0.005397560328610445,-0.011920592028224736,-0.003939889961182611
2015-03-31,-0.027748688178694,-0.0165220003432849,0.030619247371717173,0.030619247371717173,0.030619247371717173,-0.00015,0.007048623514216139,0.015234623685858588
2015-04-30,0.013671442867089559,0.013460980187722972,0.03229332792795835,0.03229332792795836,0.03229332792795835,0.0,0.022877154057840663,0.01614666396397918
2015-05-31,-0.004205600697932855,-0.0036973066055808303,-0.03858870885845126,-0.038588708858451275,-0.03858870885845126,0.0,-0.021143007732016054,-0.019294354429225637
2015-06-30,-0.03629943497112961,-0.01982234482703857,-0.05072584670108787,-0.04605422554087827,-0.05781602796229849,-0.004268295437618402,-0.032938285183958416,-0.025161260489248334
2015-07-31,-0.0542956112048409,-0.04882500853938113,-0.001,-0.001,-0.001,-0.00015,-0.024912504269690567,-0.0005750000000000001
2015-08-31,-0.021975541618768257,-0.016084520870170115,0.0,0.0,0.0,0.0,-0.008042260435085057,0.0
2015-09-30,-0.025598489155956937,-0.023628607832113187,0.0,0.0,0.0,0.0,-0.011814303916056593,0.0
2015-10-31,0.049558544882616816,0.03516192029881966,0.0,0.0,0.0,0.0,0.01758096014940983,0.0
2015-11-30,-0.06961421644029014,-0.05661130106645745,0.0,0.0,0.0,0.0,-0.028305650533228727,0.0
2015-12-31,0.0039015419940376453,0.0007737574160664455,0.0,0.0,0.0,0.0,0.00038687870803322277,0.0
2016-01-31,-0.028238117402242517,0.004596013841810452,0.0,0.0,0.0,0.0,0.002298006920905226,0.0
2016-02-29,0.029540681556937953,0.047026678655381474,0.0,0.0,0.0,0.0,0.023513339327690737,0.0
2016-03-31,0.05596029941018414,0.027510812222996724,-0.009428860461434319,-0.009428860461434319,-0.009428860461434319,-0.002828658138430295,0.009040975880781203,-0.006128759299932307
2016-04-30,0.06125045927960193,0.04811600901073067,0.014187114458644401,0.014187114458644401,0.014187114458644401,0.0120693468937972,0.031151561734687534,0.013128230676220803
2016-05-31,-0.04449310383772149,-0.034222460844236954,-0.08252260541956877,-0.06569147279704331,-0.08329175590560944,-0.029339400549149863,-0.04995696682064013,-0.04751543667309659
2016-06-30,0.05905946976968965,0.07107417268671909,0.10050206522635644,0.09927569551608095,0.09785304528016543,0.04433586642602566,0.08517493410140003,0.0718057809710533
2016-07-31,0.05235029806762105,0.013591894092565726,0.06403635297105517,0.04907456517357286,0.04505922022317898,0.012991894092565726,0.031333229633069296,0.031033229633069297
2016-08-31,-0.034001486669649576,-0.029318657901637825,-0.06370866978617025,-0.05734624231502873,-0.05923181851432325,-0.026846038258484712,-0.04333245010833328,-0.04209614028675672
2016-09-30,0.01563137903063838,0.011240880417033573,0.01951116826539025,0.014232474935501394,0.025810471371022103,0.013094585919546198,0.012736677676267485,0.013663530427523798
2016-10-31,-0.03177924798510538,-0.015224704788106279,-0.04846980745632477,-0.052539012327207736,-0.047570298860158,-0.019278772799186092,-0.033881858557657005,-0.03590889256319691
2016-11-30,0.014303576107294588,-0.02097920516357215,0.009621103795482087,0.002792331329917628,0.06539698184298659,-0.016739441690181232,-0.00909343691682726,-0.0069735551801318
2016-12-31,-0.01672271014141042,-0.009164170976073555,-0.0393464603250075,-0.02725005158038303,-0.054773433832972424,-0.007782503608167302,-0.01820711127822829,-0.017516277594275164
2017-01-31,0.059160871780723094,0.047820007622001066,0.04968160727538298,0.046317717614448195,0.013549043210521531,0.018122938670552684,0.04706886261822464,0.03222032814250044
2017-02-28,0.02367822453608687,0.022270205457743327,0.00936540870011802,0.01240668464142373,0.02684640090546157,0.00973670587797084,0.017338445049583533,0.011071695259697286
2017-03-31,-0.003998745194003981,-0.0029579493744951338,-0.017629251578833594,-0.014940321861126302,-0.048203329132643837,0.0013440978036145799,-0.008949135617810714,-0.006798112028755859
2017-04-30,0.00186747524912809,-0.0015033180368199785,-0.009369542172702914,-0.006144121082999782,-0.01732217905139129,-0.006380225385704858,-0.0038237195599098816,-0.006262173234352322
2017-05-31,0.007283753800720203,0.007927387594886648,0.0002243191647095076,0.003932467204134568,-0.01075315725848321,0.005824139630949742,0.005929927399510608,0.004878303417542155
2017-06-30,-0.0025610375698345137,-0.008846905662129052,0.020919875184496606,0.021224317809299266,0.010322440961111715,0.0027445309574848195,0.006188706073585108,0.011984424383392043
2017-07-31,0.019919511442186868,0.016822335313348383,0.05363112082456466,0.04886672284665304,0.049883692985256335,0.008068871927247135,0.032844529080000705,0.02846779738695008
2017-08-31,0.03283629901408482,0.027553059093895313,0.05568753730944845,0.05152761279954103,0.05562851709940389,0.019948786925916485,0.03954033594671817,0.035738199862728755
2017-09-30,-0.012252316943555108,-0.013568375167381564,0.03226684921414319,0.022067078466274537,0.07116990718582546,-0.011138974505931607,0.0042493516494464855,0.005464051980171462
2017-10-31,0.025508899936606953,0.019007784002825455,0.05812186292016209,0.05625033251171056,0.04619512309371653,0.015054719394080174,0.03762905825726801,0.03565252595289537
2017-11-30,0.004698126607391798,-0.0007234380424802789,0.024848258965130793,0.02111589514523283,0.03039986377363483,0.003827615760282771,0.010196228551376273,0.0124717554527578
2017-12-31,0.011317315005444072,0.00826704564199841,0.041600124377281,0.03795004072521939,0.04468792575303867,0.007687980120708193,0.0231085431836089,0.02281901042296379
2018-01-31,0.023114584009311222,0.016945372860348654,0.004433945474413203,0.009332422060521168,-0.017982108338336873,0.015146114762690701,0.01313889746043491,0.012239268411605934
2018-02-28,-0.01733212448080352,-0.021483748521616185,-0.0263309388108685,-0.020979377629834223,-0.04578766929430086,-0.01560581009341866,-0.021231563075725206,-0.018292593861626447
2018-03-31,-0.014839276396583976,-0.002750804292036991,-0.0378799813135683,-0.0359711615730914,-0.04458631394945167,-0.002600375605252114,-0.019360982932564195,-0.019285768589171758
2018-04-30,0.009747400226331644,0.010078526240632452,0.010208242326184938,0.007574701637910275,0.002426009473042131,-0.004931851174385504,0.008826613939271364,0.0013214252317623862
2018-05-31,0.002954276725178389,-0.0030575151468855977,-0.008976744436139694,-0.0002602381765690084,-0.02186704554128841,-0.003565964705757335,-0.001658876661727302,-0.0019131014411631721
2018-06-30,-0.03274448883387135,-0.030392107012284973,-0.049114925087072034,-0.04649308836075231,-0.058110074485835495,-0.00862816644919811,-0.03844259768651864,-0.02756062740497521
2018-07-31,-0.015139432857616628,-0.011423665659706761,0.009846698407833785,0.010037530867893569,0.00971336507450045,0.009698149728820708,-0.0006930673959065941,0.009867840298357142
2018-08-31,-0.012411328701849552,-0.02002230203172321,-0.00941699552363115,0.0006006609099768707,-0.015255098179446923,0.0014515087670389781,-0.009710820560873171,0.0010260848385079244
2018-09-30,0.013015164281644016,0.002251960218883392,0.0027184772099263514,0.0018575343397030342,-0.00862308999335896,0.0019282730644832324,0.0020547472792932136,0.0018929037020931334
2018-10-31,-0.02352272544334582,-0.014170300480860204,-0.0072629873361376995,-0.015444723067647173,-0.004664572655437329,-0.016045046719725405,-0.014807511774253684,-0.015744884893686285
2018-11-30,0.008309705046963635,0.012203900880275186,0.16313154800876503,0.16303154800876507,0.16296488134209836,0.0005730988515901537,0.08761772444452014,0.08180232343017761
2018-12-31,-0.002750801823770027,0.0031703095957146266,-0.09451267980408624,-0.09451267980408626,-0.09451267980408624,-0.001803534975306975,-0.045671185104185816,-0.048158107389696614
2019-01-31,0.05763850479100737,0.04133624438621492,0.04712812515437207,0.04712812515437207,0.04712812515437207,0.003540448841885235,0.044232184770293496,0.025334286998128654
2019-02-28,0.02483754999769707,0.007936451597558063,0.05281190194267827,0.051602408680223304,0.079172831681856,0.013727945409315715,0.029769430138890687,0.03266517704476951
2019-03-31,-0.016501766232761856,-0.002194663073157066,-0.03998945128830518,-0.03459426453888734,-0.031064735235219278,0.002252591553120453,-0.0183944638060222,-0.01617083649288344
2019-04-30,-0.0006223442431410797,-0.010047812603827843,0.008984694961811803,0.004292456800809303,0.002922178983317369,0.0011196358378802505,-0.0028776779015092712,0.002706046319344777
2019-05-31,-0.04738579075881685,-0.01633766318922862,-0.024549808941205512,-0.028426847101321637,-0.03474113816893224,-0.007809021929903742,-0.022382255145275125,-0.01811793451561269
2019-06-30,0.0645961246541222,0.047926148231381194,0.09870969830951459,0.09156790415605272,0.11162813088326747,0.03540218050134826,0.06974702619371696,0.06348504232870049
2019-07-31,-0.003086034797956154,-0.004091979720831723,0.01084944858375354,0.00941541739313305,0.012769459426922166,0.003393364055325316,0.002661718836150664,0.006404390724229183
2019-08-31,0.015979052830593803,0.019334731569270954,0.043096796092099376,0.048289767687559104,0.017884725342012832,0.037217479631260486,0.03381224962841503,0.042753623659409795
2019-09-30,0.01166795427138355,-0.0016932423723191696,-0.007437950167776284,-0.012839908518250131,0.022415364214068232,-0.015478408385458886,-0.00726657544528465,-0.01415915845185451
2019-10-31,0.03396090276982784,0.017887453056772973,0.008741969076392821,0.0018016950549420512,-0.0005923666634622231,0.014791709991122703,0.009844574055857511,0.008296702523032376
2019-11-30,-0.009289889633816162,-0.01637520240969723,0.007782660705708566,0.009348106452039122,0.012026110324274364,-0.012478862268970336,-0.0035135479788290544,-0.0015653779084656078
2019-12-31,0.042087389110341614,0.034487195307968316,0.062354433859060567,0.058609395509331544,0.06441381389945722,0.020235855249649482,0.04654829540864993,0.03942262537949052
2020-01-31,0.00922152842813653,0.003338887558764686,0.06434099077436253,0.057455036537945425,0.0840640483433138,0.008042368457590862,0.03039696204835506,0.032748702497768144
2020-02-29,-0.03974189922306862,-0.04105342862512398,0.054453589206429405,0.04650968744205139,0.08077525920239648,-0.02293953789027603,0.002728129408463703,0.01178507477588768
2020-03-31,-0.11244452397518241,-0.08358582187958806,-0.13795853348541842,-0.12460518706160628,-0.14930633942203042,-0.0009172095030229696,-0.10409550447059718,-0.06276119828231463
2020-04-30,0.03575249499304599,0.05336985475853378,-0.020841214622265746,-0.020794650546001298,-0.020707881288932414,0.021783180908632294,0.016287602106266237,0.0004942651813154952
2020-05-31,0.049868306492699736,0.049376419022817614,0.04639282639285508,0.04383488906520837,0.022240508691989458,0.007764484631046264,0.046605654044013,0.025799686848127317
2020-06-30,0.006410449764065351,0.007619126936072323,0.056155860255387685,0.045546718595726954,0.0377000378047283,0.008684198148000932,0.026582922765899644,0.027115458371863948
2020-07-31,0.10321007055930853,0.10175675560264219,0.1589498270666975,0.14875240595501446,0.17585697768955103,0.0429621131879203,0.1252545807788283,0.09585725957146739
2020-08-31,0.054272413533792294,0.033886062114828606,0.13995579004255934,0.12001349000854332,0.17091228000690198,0.026630457260786396,0.07694977606168596,0.07332197363466485
2020-09-30,-0.031763508849999844,-0.034246340252502644,-0.0021951039695942585,-0.014127878837203976,0.07873273622561146,-0.03384357651974529,-0.024187109544853307,-0.02398572767847463
2020-10-31,-0.004882675839753572,0.008858357938459488,0.04103640312219988,0.04415295615453683,0.06540081787680248,0.00863792601129183,0.02650565704649816,0.02639544108291433
2020-11-30,0.06681979017667058,0.030897766569756575,0.10935746614120083,0.12721809509775664,0.2145401060334154,0.010233267605122217,0.0790579308337566,0.06872568135143943
2020-12-31,0.0666690262951328,0.05537849912954475,0.16497702592906968,0.14846007025360616,0.20178492208564994,0.022259432979165057,0.10191928469157545,0.08535975161638559
2021-01-31,-0.01628128602969874,-0.012600984893028064,0.04897951428165562,0.05071959492838174,0.05752337601310057,-0.013200984893028064,0.019059305017676838,0.018759305017676836
2021-02-28,0.035219460622592375,0.008930601187765674,-0.006053983902915449,-0.02823428767017501,-0.09128530953338557,0.027401245438218425,-0.009651843241204666,-0.0004165211159782901
2021-03-31,0.018346570409381122,0.003943286156436061,-0.028456876976289073,-0.020818540267648913,-0.08525369640744605,0.0073732179393408755,-0.008437627055606429,-0.0067226611641540215
2021-04-30,0.060555936083289214,0.05350977405938294,0.014973998446744699,0.019799142938619237,0.009579691112249728,0.03694868512491667,0.03665445849900109,0.02837391403176795
2021-05-31,0.021021149894913067,0.04483827466329761,0.019209657047674703,0.025205684431440722,0.021666419783976577,0.021703140763419792,0.035021979547369166,0.023454412597430262
2021-06-30,-0.039280648285768216,-0.03839979287235102,-0.007009678105385797,-0.01405338180183649,-0.011128914358420967,-0.01695680657737445,-0.02622658733709375,-0.015505094189605469
2021-07-31,0.002365406552152968,0.01685628328084444,0.07512595439763277,0.08261791636914016,0.15757788653137245,0.011603078230471464,0.0497370998249923,0.04711049729980581
2021-08-31,-0.0044341340066764955,0.008958877685090794,0.020021751605769935,0.010186190252790701,0.026655967492959103,0.015494084285386824,0.009572533968940748,0.012840137269088763
2021-09-30,-0.0583190966975074,-0.03079088668990583,-0.044498673853983706,-0.04281433576130315,-0.09534317599556574,-0.01380324036705479,-0.03680261122560449,-0.028308788064178973
2021-10-31,0.035852714876364926,0.03445638345249419,0.0631697344841614,0.06161846601192651,0.061852262287901354,0.022366159427504473,0.04803742473221034,0.041992312719715486
2021-11-30,-0.03599593109082395,-0.01581679162042361,-0.04237194718949003,-0.03193544956705415,-0.0703613564924537,-0.009083849112365905,-0.023876120593738878,-0.020509649339710025
2021-12-31,0.05083267548585319,0.0397916421993929,-0.054735605200156925,-0.03527375557531305,-0.08164963969249331,0.027757593248841236,0.002258943312039931,-0.0037580811632359043
2022-01-31,0.01354886308645801,-0.024724026091536812,-0.0732315634134929,-0.06370807401889791,-0.0880685921630376,-0.021723231185602956,-0.044216050055217365,-0.04271565260225044
2022-02-28,0.03404876705358574,0.04074034505438458,0.016606643941865284,0.024683951684635996,0.021117815228918202,0.017734351600718696,0.03271214836951029,0.021209151642677348
2022-03-31,0.007122162162212432,0.03316771984344447,0.10591525129915982,0.08846202569204925,0.14215701742540846,0.026756926553052836,0.06081487276774686,0.057609476122551045
2022-04-30,-0.03385676242574283,-0.04132281030323926,-0.022298571993656223,-0.034894285711192505,-0.013356058572052534,-0.021200506909791073,-0.03810854800721588,-0.02804739631049179
2022-05-31,-0.02305948178087564,-0.016411375671835142,0.006474086592393812,-9.538586809741136e-05,0.02503976829040322,-0.0116002767521507,-0.008253380769966278,-0.005847831310124056
2022-06-30,-0.07725537977560429,-0.0649380023882005,-0.16765283501165967,-0.13653313320688273,-0.15698411018862712,-0.04599293421579947,-0.10073556779754163,-0.09126303371134109
2022-07-31,0.03764768106653487,0.021988283285164376,-0.001,-0.001,-0.001,-0.00045,0.010494141642582187,-0.000725
2022-08-31,-0.03027776976933405,-0.023172624645133047,0.014917355613229492,0.005015013985136274,0.022496814798654577,0.001954705696329434,-0.009078805329998385,0.003484859840732854
2022-09-30,-0.03677119955228021,-0.04424456364749421,-0.17371394424460265,-0.1737239775349351,-0.17384727757793597,-0.012559867835276666,-0.10898427059121467,-0.09314192268510589
2022-10-31,0.012103367252529766,0.012546591976725295,-0.13796204467596557,-0.13796204467596557,-0.13796204467596557,-0.00015,-0.06270772634962013,-0.06905602233798279
2022-11-30,0.08143746111911977,0.08280801484920276,-0.001,-0.001,-0.001,0.0,0.04090400742460138,-0.0005
2022-12-31,-0.0018400709491193969,0.007005469873555105,-0.05617676943994318,-0.04979468632111809,-0.07662983763747003,-0.007649150143095872,-0.021394608223781492,-0.028721918232106982
2023-01-31,0.027246283670189747,0.05348061102165275,0.05741268095849036,0.043867857398070115,0.05798070114105255,0.017035720861216207,0.04867423420986144,0.03045178912964316
2023-02-28,-0.06554260818228466,-0.05112267539101336,-0.04872004444197191,-0.04729868719949433,-0.05312816746045208,-0.010955697751289073,-0.04921068129525385,-0.0291271924753917
2023-03-31,0.03291286960863484,0.0421736586572568,0.004739470226959347,0.009176374253204172,-0.008066802859622947,0.0018501779479785816,0.025675016455230487,0.005513276100591377
2023-04-30,0.014258538517123638,0.003404578095953447,-0.018003860453655898,-0.013424284928001717,-0.01710078902097726,0.006835172748234374,-0.005009853416024134,-0.00329455608988367
2023-05-31,-0.04496622034729142,-0.03204680588843511,-0.053472394409154016,-0.04383971658898114,-0.07416084209001277,-0.020459728399122943,-0.03794326123870812,-0.032149722494052034
2023-06-30,0.0025190295931017846,0.02279433768512894,-0.03176642006906869,-0.02392876841775168,-0.050121082374260384,0.0071726331022273155,-0.0005672153663113691,-0.008378067657762181
2023-07-31,0.0484115543959178,0.04121218108485825,0.06080698437872801,0.05036787859869189,0.07110691388795586,0.03036579503352523,0.045790029841775076,0.04036683681610856
2023-08-31,-0.009753868325131167,-0.00760759891380594,-0.015734466856736077,-0.012849703677950419,-0.02422455600521789,-0.0012113468315592955,-0.01022865129587818,-0.007030525254754856
2023-09-30,-0.015455780334690576,-0.014591551565286248,0.011665064469295097,0.02342350781671734,-0.006088731464534261,-0.02070237709863119,0.004415978125715546,0.0013605653590430735
2023-10-31,-0.00942862088615748,0.014208497223477612,-0.010022417251938703,-0.006039965864458945,-0.022304683946435918,0.001705895496387811,0.004084265679509333,-0.0021670351840355675
2023-11-30,0.03487393703352889,0.047607992363342656,0.04297757606827746,0.03990325340285752,0.048865526207879866,0.01773563266965937,0.043755622883100094,0.028819443036258444
2023-12-31,0.031062870337827175,0.016588418663315556,-0.00909037372318282,-0.007389210282332513,0.0006975479783114524,0.007597588825708823,0.004599604190491521,0.00010418927168815513
2024-01-31,-0.02837981947044619,-0.0017864366886983889,0.009646317762980349,0.0192840621515602,0.04109973538715753,0.006616243408172084,0.008748812731430905,0.012950152779866142
2024-02-29,0.00036263347581504905,0.007283368749574666,-0.002154996529490474,-0.006159755096181042,-0.03822352166992996,0.011608992375301642,0.0005618068266968121,0.0027246186395603013
2024-03-31,0.06572607200708476,0.07086832904319607,0.04459869637852166,0.04461181550704746,0.04331367444179079,0.05576068214953371,0.05774007227512177,0.050186248828290585
2024-04-30,0.010541634213916665,0.029805274237275622,-0.01723251922598963,-0.013311291219299465,-0.015288211749017693,0.029555274237275622,0.008246991508988078,0.008121991508988078
2024-05-31,0.05487439305206047,0.051551017570280855,0.059560650246234914,0.0632741526379624,0.0897765410208798,0.051551017570280855,0.05741258510412163,0.05741258510412163
2024-06-30,-0.027875070945867195,-0.03224592042847728,-0.05617770807911396,-0.04907993514619217,-0.0748722762472678,-0.03224592042847728,-0.04066292778733472,-0.04066292778733472
2024-07-31,0.0011994505416750537,0.01445938045314957,-0.01062169724005071,-0.004100137996783364,0.005740362916105578,0.01445938045314957,0.005179621228183103,0.005179621228183103
2024-08-31,0.0076866295706160175,0.013670713817474657,-0.0021301082571298247,0.0033959958494185526,0.006044924322980428,0.013670713817474657,0.008533354833446605,0.008533354833446605
2024-09-30,0.05505429904217014,0.05655608122905507,0.049067277049857874,0.04706669223314273,0.04660631350427283,0.04054451153237162,0.051811386731098905,0.04380560188275717
2024-10-31,0.020157834823575138,0.020666860744697375,0.0168306264768477,0.020085347424341024,0.0184962438266888,0.020516860744697375,0.0203761040845192,0.0203011040845192
2024-11-30,-0.013056210724993966,0.004161120607408975,-0.008833770711458255,-0.015675564370749937,-0.047277670720334765,0.004161120607408975,-0.005757221881670484,-0.005757221881670484
2024-12-31,-0.05083960529042473,-0.04111275618686866,-0.04159367229010363,-0.030790517164085266,-0.03383348850880914,-0.04111275618686866,-0.03595163667547696,-0.03595163667547696
2025-01-31,0.06201634754483375,0.05380419162926527,0.035086906349298806,0.04732550819773698,0.05947679029365711,0.025504450250833772,0.050564849913501124,0.036414979224285375
2025-02-28,-0.033098208609185366,-0.017726480963781977,-0.02830565938579852,-0.020518773233030023,0.004451357896497829,-0.021177864673918714,-0.019122627098406,-0.020848318953474367
2025-03-31,0.019827747150730227,0.020729724745314343,0.06733326958291443,0.06418506189137368,0.0825542254854527,0.0366569979759171,0.04245739331834403,0.0504210299336454
2025-04-30,-0.008560747231510124,0.016934106868827868,-0.05891331274538065,-0.026561970367098585,-0.05029265989254993,0.014464535269307363,-0.004813931749135358,-0.006048717548895608
2025-05-31,0.05127959154735278,0.04663768886771014,0.008782056820500485,0.005603121749688706,0.0005550634999936802,0.0005680366922950265,0.026120405308699426,0.003085579220991866
2025-06-30,0.0787845967673123,0.0414167466087262,0.07461411233875512,0.03806131981092529,0.06107871413379879,0.028933906334945417,0.03973903320982575,0.03349761307293535
2025-07-31,0.004293395683677556,0.003222365836345359,-0.00034108450245808823,-0.0019270492583228658,-8.306498608875068e-05,0.0042064059967245005,0.0006476582890112463,0.0011396783692008167
2025-08-31,0.04079020276191473,0.048446974075811264,0.047175257383469574,0.049000168665439416,0.044072946225877686,0.033962189713579824,0.048723571370625336,0.041481179189509616
2025-09-30,0.07365590916672339,0.07321742479915877,0.12296870354212432,0.12314607881082881,0.1182503998823119,0.07291742479915878,0.09818175180499379,0.09803175180499378
2025-10-31,0.040621864829794165,0.042771411255163344,0.061381020598301285,0.057513350496254556,0.0658695598053427,0.042771411255163344,0.05014238087570895,0.05014238087570895
2025-11-30,0.017218418148804947,0.010653448865671291,-0.010939439823924578,-0.0012004566198789003,-0.0944483377512445,0.010219044874190925,0.00472649612289619,0.004509294127156011
2025-12-31,0.0737421831690557,0.036214091738074265,0.11501413742877292,0.12831343513456905,0.160622149037992,0.03609845186072041,0.08226376343632166,0.08220594349764473
2026-01-31,0.07927331077730138,0.09563681522880949,0.15998699065255068,0.15220268755977392,0.12522100328696278,0.09481393481852027,0.1239197513942917,0.12350831118914708
2026-02-28,0.04959691482877844,0.042815669613622834,0.07540246648661661,0.09053861927569853,0.09298345551889678,0.040711223320799475,0.06667714444466069,0.06562492129824901
2026-03-31,-0.10077956388489945,-0.07743182137050084,-0.12233824223226124,-0.12086700576936243,-0.1630019252433553,-0.07758182137050083,-0.09914941356993165,-0.09922441356993164
2026-04-30,0.019166725688005964,0.024328070762466267,0.08368828261159227,0.09970785162369547,0.12038910419789195,0.02002761449350078,0.06201796119308086,0.05986773305859812
2026-05-31,-0.027829414000781323,-0.018756697126370056,0.07124094587443473,0.10152113254854919,-0.014104316158679018,-0.012622231762732965,0.04138221771108957,0.04444945039290812
